предлоги,	O	-
чтобы	O	-
пойти	O	-
сюда	O	-
в	O	-
ближайшее	O	-
время!!!!.	O	-

Моя	O	-
жена	O	-
и	O	-
я	O	-
ели	O	-
здесь	O	-
в	O	-
начале	O	-
этой	O	-
недели	O	-
и	O	-
не	O	-
переставали	O	-
разглагольствовать	O	-
и	O	-
бредить	O	-
о	O	-
еде.	B-TARGET	HighQuality

Если	O	-
вы	O	-
любите	O	-
острую	O	-
пищу,	O	-
попробуйте	O	-
курицу	B-TARGET	HighQuality
виндалу.	I-TARGET	HighQuality

Это	O	-
очень	O	-
острое	O	-
блюдо,	O	-
но	O	-
не	O	-
оскорбительное.	O	-

Мы	O	-
обязательно	O	-
вернемся.	O	-

Идите	O	-
в	O	-
Volare	O	-
за	O	-
первоклассным	O	-
обслуживанием	B-TARGET	HighQuality
и	O	-
потрясающей	O	-
едой.	B-TARGET	HighQuality

Порции	B-TARGET	HighQuality
большие,	O	-
и	O	-
серверы	B-TARGET	LowQuality
всегда	O	-
удивляют	O	-
нас	O	-
разными	O	-
закусками.	O	-

Карта	B-TARGET	HighQuality
вин	I-TARGET	HighQuality
превосходна.	O	-

Еда	B-TARGET	HighQuality
потрясающая...	O	-
особенно	O	-
если	O	-
вы	O	-
возьмете	O	-
дегустационное	B-TARGET	HighQuality
меню	I-TARGET	HighQuality
от	I-TARGET	HighQuality
шеф-повара	I-TARGET	HighQuality
и	O	-
вашу	O	-
любимую	O	-
бутылку	O	-
(или	O	-
две!)	O	-
вина	O	-
из	O	-
обширного	O	-
выбора	B-TARGET	HighQuality
вин.	I-TARGET	HighQuality

Место	B-TARGET	HighQuality
небольшое	O	-
и	O	-
интимное,	O	-
и	O	-
вам	O	-
может	O	-
показаться,	O	-
что	O	-
здесь	O	-
немного	O	-
тесновато,	O	-
но	O	-
обслуживание	B-TARGET	HighQuality
превосходное,	O	-
и	O	-
это	O	-
отличное	O	-
место	O	-
для	O	-
дружеской	O	-
встречи,	O	-
романтического	O	-
свидания	O	-
или	O	-
особого	O	-
случая.	O	-

Люди	O	-
одеваются	O	-
как	O	-
в	O	-
костюмы	O	-
или	O	-
вечерние	O	-
платья,	O	-
так	O	-
и	O	-
в	O	-
джинсы	O	-
с	O	-
рубашками.	O	-

Еда	B-TARGET	HighQuality
может	O	-
оказаться	O	-
дорогой,	O	-
но	O	-
дегустационное	B-TARGET	HighQuality
меню	I-TARGET	HighQuality
prixe	I-TARGET	HighQuality
fixe	I-TARGET	HighQuality
-	O	-
это	O	-
отличная	O	-
еда	O	-
по	O	-
хорошей	O	-
цене,	O	-
и	O	-
они	O	-
учитывают	O	-
любые	O	-
пищевые	O	-
аллергии	O	-
или	O	-
блюда,	O	-
которые	O	-
вам	O	-
не	O	-
нравятся.	O	-

Рекомендации,	O	-
конечно,	O	-
обязательны!	O	-

Пожалуйста,	O	-
имейте	O	-
в	O	-
виду,	O	-
что	O	-
оплата	O	-
только	O	-
наличными	O	-
или	O	-
AMEX!	O	-

За	O	-
исключением	O	-
нашего	O	-
лимонного	B-TARGET	HighQuality
салата,	I-TARGET	HighQuality
в	O	-
котором	O	-
было	O	-
так	O	-
много	O	-
перца,	O	-
что	O	-
у	O	-
нас	O	-
начали	O	-
слезиться	O	-
глаза,	O	-
еда	B-TARGET	HighQuality
здесь	O	-
была	O	-
приличной,	O	-
а	O	-
не	O	-
отличной.	O	-

Меню	B-TARGET	HighQuality
очень	O	-
ограничено	O	-
-	O	-
я	O	-
думаю,	O	-
мы	O	-
насчитали	O	-
4	O	-
или	O	-
5	O	-
блюд.	O	-

Мы	O	-
заказали	O	-
специальное	O	-
блюдо,	O	-
бранзино	B-TARGET	LowQuality
на	I-TARGET	LowQuality
гриле,	I-TARGET	LowQuality
которое	O	-
было	O	-
настолько	O	-
пропитано	O	-
костями,	O	-
что	O	-
его	O	-
было	O	-
трудно	O	-
есть.	O	-

Декор	B-TARGET	HighQuality
в	O	-
этом	O	-
заведении	O	-
очень	O	-
похож	O	-
на	O	-
закусочную,	O	-
и	O	-
именно	O	-
такое	O	-
место	O	-
вы	O	-
ожидаете	O	-
увидеть	O	-
в	O	-
Ист-Виллидж	O	-
-	O	-
не	O	-
романтичное,	O	-
просто	O	-
простое,	O	-
маленькое	O	-
и	O	-
скудное.	O	-

Проблема	O	-
в	O	-
том,	O	-
что	O	-
в	O	-
Prune	B-TARGET	HighQuality
нет	O	-
ничего	O	-
особенно	O	-
запоминающегося.	O	-

Мы	O	-
не	O	-
планируем	O	-
возвращаться	O	-
сюда	O	-
в	O	-
ближайшее	O	-
время.	O	-

В	O	-
этом	O	-
месте	B-TARGET	HighQuality
так	O	-
весело.	O	-

Наша	O	-
семья	O	-
никогда	O	-
не	O	-
ожидала	O	-
такого	O	-
невероятного	O	-
развлечения	O	-
в	O	-
ресторане.	B-TARGET	HighQuality

Это	O	-
место,	O	-
должно	O	-
быть,	O	-
стоило	O	-
владельцам	O	-
целого	O	-
состояния,	O	-
чтобы	O	-
построить	O	-
его.	O	-

Я	O	-
думаю,	O	-
что	O	-
все	O	-
было	O	-
лучше,	O	-
чем	O	-
в	O	-
Диснее.	O	-

Наша	O	-
еда	B-TARGET	HighQuality
тоже	O	-
была	O	-
великолепна!	O	-

И	O	-
очень	O	-
большие	O	-
порции.	B-TARGET	HighQuality

Персонал	B-TARGET	HighQuality
был	O	-
самым	O	-
дружелюбным	O	-
из	O	-
всех,	O	-
кого	O	-
мы	O	-
видели	O	-
в	O	-
Нью-Йорке.	O	-

Мы	O	-
будем	O	-
возвращаться	O	-
сюда	O	-
каждый	O	-
раз,	O	-
когда	O	-
будем	O	-
в	O	-
городе.	O	-

Если	O	-
вы	O	-
хотите	O	-
чего-то	O	-
действительно	O	-
необычного,	O	-
попробуйте	O	-
Jekyll	B-TARGET	HighQuality
and	I-TARGET	HighQuality
Hyde.	I-TARGET	HighQuality

Это	O	-
очень	O	-
веселое	O	-
место	O	-
с	O	-
живыми	O	-
развлечениями	O	-
и	O	-
всевозможными	O	-
диснеевскими	O	-
спецэффектами.	O	-

Еда	B-TARGET	HighQuality
была	O	-
довольно	O	-
традиционной,	O	-
но	O	-
горячей	O	-
и	O	-
вкусной,	O	-
с	O	-
большими	O	-
порциями.	B-TARGET	HighQuality

Очень	O	-
рекомендую.	O	-

В	O	-
следующий	O	-
раз	O	-
я	O	-
пойду	O	-
в	O	-
центр	O	-
города.	O	-

Там	O	-
очень	O	-
весело.	O	-

Моему	O	-
шестилетнему	O	-
ребенку	O	-
очень	O	-
понравилось.	O	-

Персонажи	B-TARGET	HighQuality
действительно	O	-
создают	O	-
приятные	O	-
впечатления.	O	-

Еда,	B-TARGET	HighQuality
однако,	O	-
соответствует	O	-
ожиданиям.	O	-

Она	O	-
очень	O	-
завышена	O	-
по	O	-
цене	O	-
и	O	-
не	O	-
очень	O	-
вкусная.	O	-

Тем	O	-
не	O	-
менее,	O	-
я	O	-
думаю,	O	-
что	O	-
Jeckll	B-TARGET	HighQuality
and	I-TARGET	HighQuality
Hydes	I-TARGET	HighQuality
t	O	-
-	O	-
это	O	-
одно	O	-
из	O	-
тех	O	-
мест,	O	-
которые	O	-
весело	O	-
посетить	O	-
один	O	-
раз.	O	-

Мы	O	-
хорошо	O	-
провели	O	-
время.	O	-

Мы	O	-
были	O	-
там	O	-
с	O	-
женой,	O	-
и	O	-
нам	O	-
пришлось	O	-
ждать	O	-
столик,	O	-
хотя	O	-
вы	O	-
могли	O	-
видеть,	O	-
что	O	-
многие	O	-
места	O	-
были	O	-
пустыми,	O	-
и	O	-
на	O	-
них	O	-
не	O	-
было	O	-
вздохов	O	-
о	O	-
бронировании.	O	-

Обслуживание	B-TARGET	HighQuality
было	O	-
медленным,	O	-
пришлось	O	-
ждать,	O	-
чтобы	O	-
заказать	O	-
и	O	-
получить	O	-
еду,	O	-
хотя	O	-
народу	O	-
было	O	-
немного.	O	-

Напитки	B-TARGET	HighQuality
по	O	-
завышенным	O	-
ценам.	O	-

Еда	B-TARGET	HighQuality
была	O	-
хорошей,	O	-
но	O	-
не	O	-
отличной,	O	-
не	O	-
стоит	O	-
ждать	O	-
или	O	-
посетить	O	-
еще	O	-
раз.	O	-

Отличная	O	-
пицца	B-TARGET	HighQuality
на	O	-
обед.	O	-

Обслуживание	B-TARGET	HighQuality
было	O	-
быстрым.	O	-

Пицца	B-TARGET	HighQuality
была	O	-
великолепна.	O	-

И	O	-
все	O	-
было	O	-
быстро,	O	-
что	O	-
очень	O	-
важно.	O	-

Выпейте	O	-
чай	B-TARGET	HighQuality
со	I-TARGET	HighQuality
льдом.	I-TARGET	HighQuality

Это	O	-
было	O	-
замечательно.	O	-

Когда	O	-
бы	O	-
вам	O	-
ни	O	-
понадобились	O	-
суши,	O	-
Mizu	O	-
будет	O	-
там	O	-
с	O	-
качественной	O	-
рыбой	B-TARGET	HighQuality
и	O	-
отличным	O	-
обслуживанием.	B-TARGET	HighQuality

Доставка	B-TARGET	HighQuality
тоже	O	-
быстрая.	O	-

Отличное	O	-
дружелюбное	O	-
обслуживание,	B-TARGET	HighQuality
быстрая	O	-
рассадка,	B-TARGET	HighQuality
быстрая	O	-
доставка,	B-TARGET	HighQuality
отличные	O	-
суши.	B-TARGET	HighQuality

Немного	O	-
завышенная	O	-
цена,	O	-
но	O	-
это	O	-
того	O	-
стоит,	O	-
как	O	-
только	O	-
вы	O	-
откусите	O	-
кусочек.	O	-

Выросший	O	-
в	O	-
Нью-Йорке,	O	-
я	O	-
съел	O	-
свою	O	-
долю	O	-
бубликов.	O	-

Ess-A-Bagel	O	-
(либо	O	-
в	O	-
Sty-town,	O	-
либо	O	-
в	O	-
midtown),	O	-
безусловно,	O	-
лучший	O	-
бублик	B-TARGET	HighQuality
в	O	-
Нью-Йорке.	O	-

Бублики	B-TARGET	HighQuality
всегда	O	-
теплые,	O	-
мягкие	O	-
внутри,	O	-
хрустящие	O	-
снаружи	O	-
и	O	-
огромного	O	-
размера.	O	-

У	O	-
них	O	-
огромный	O	-
выбор	O	-
различных	O	-
сливочных	B-TARGET	HighQuality
сыров,	I-TARGET	HighQuality
и	O	-
все	O	-
их	O	-
салаты	B-TARGET	HighQuality
великолепны.	O	-

Локс	B-TARGET	HighQuality
тоже	O	-
всегда	O	-
свежий.	O	-

Очень	O	-
рекомендую	O	-
всем!	O	-

Я	O	-
должен	O	-
согласиться	O	-
с	O	-
предыдущим	O	-
рецензентом.	O	-

Я	O	-
тоже	O	-
не	O	-
понимаю.	O	-

Еда	B-TARGET	HighQuality
не	O	-
впечатлила.	O	-

Цены	O	-
слишком	O	-
высокие	O	-
для	O	-
этого	O	-
тесного	O	-
и	O	-
непривлекательного	O	-
ресторана.	B-TARGET	HighQuality

Нулевая	O	-
атмосфера	B-TARGET	HighQuality
в	O	-
придачу.	O	-

Я	O	-
думаю,	O	-
что	O	-
это	O	-
место	B-TARGET	HighQuality
было	O	-
полностью	O	-
переоценено.	O	-

Все,	O	-
что	O	-
мы	O	-
ели,	O	-
было	O	-
хорошо	O	-
или	O	-
хорошо,	O	-
но	O	-
ничего	O	-
выдающегося.	O	-

Обстановка	B-TARGET	HighQuality
была	O	-
хорошей,	O	-
но	O	-
обслуживание	B-TARGET	HighQuality
было	O	-
не	O	-
очень.	O	-

Когда	O	-
вы	O	-
складываете	O	-
все	O	-
это	O	-
вместе,	O	-
мне	O	-
кажется,	O	-
что	O	-
это	O	-
место	O	-
того	O	-
не	O	-
стоит...	O	-
особенно	O	-
учитывая	O	-
цены.	O	-

Это	O	-
ЛУЧШИЙ	O	-
ресторан	B-TARGET	HighQuality
Шабу-Шабу	I-TARGET	HighQuality
в	O	-
районе	O	-
Три-Стейт.	O	-

Я	O	-
прожил	O	-
в	O	-
Японии	O	-
7	O	-
лет,	O	-
и	O	-
вкус	O	-
еды	B-TARGET	HighQuality
и	O	-
атмосфера	B-TARGET	HighQuality
ресторана	O	-
напоминают	O	-
возвращение	O	-
в	O	-
Японию.	O	-

Это	O	-
место	O	-
обязательно	O	-
для	O	-
всех,	O	-
кто	O	-
любит	O	-
шабу-шабу.	B-TARGET	HighQuality

В	O	-
атмосфере	B-TARGET	HighQuality
нет	O	-
ничего	O	-
особенного,	O	-
но	O	-
чувствуешь	O	-
себя	O	-
как	O	-
в	O	-
суши-заведении	O	-
в	O	-
Токио.	O	-

Владелец	B-TARGET	HighQuality
и	O	-
персонал	B-TARGET	HighQuality
-	O	-
японцы,	O	-
и	O	-
это	O	-
дополняет	O	-
всю	O	-
атмосферу.	B-TARGET	HighQuality

Несмотря	O	-
на	O	-
немного	O	-
ограниченное	O	-
меню,	B-TARGET	HighQuality
все	O	-
приготовленное	O	-
доведено	O	-
до	O	-
совершенства,	O	-
ультра	O	-
свежее	O	-
и	O	-
является	O	-
произведением	O	-
пищевого	O	-
искусства.	O	-

Я	O	-
должен	O	-
дать	O	-
этому	O	-
ресторану	O	-
Yon	O	-
из	O	-
Yon	O	-
звезд!	O	-

Таксан	B-TARGET	LowQuality
восхитителен!	O	-

Аригато	O	-
Гозимас	O	-
Юка!	O	-

Этот	O	-
ресторан	O	-
нам	O	-
порекомендовал	O	-
местный	O	-
житель...	O	-
собственно	O	-
говоря,	O	-
он	O	-
заказал	O	-
столик	O	-
для	O	-
нас	O	-
и	O	-
сказал,	O	-
что	O	-
мы	O	-
не	O	-
будем	O	-
разочарованы!	O	-

И	O	-
мы	O	-
не	O	-
разочаровались!	O	-

Цены	O	-
были	O	-
ДЕШЕВЫЕ	O	-
по	O	-
сравнению	O	-
с	O	-
качеством	O	-
обслуживания	B-TARGET	HighQuality
и	O	-
еды.	B-TARGET	HighQuality

Нам	O	-
так	O	-
понравилось,	O	-
что	O	-
мы	O	-
обязательно	O	-
будем	O	-
обедать	O	-
здесь,	O	-
когда	O	-
посетим	O	-
Нью-Йорк.	O	-

Ходили	O	-
туда	O	-
на	O	-
офисный	O	-
обед.	O	-

Расположение	B-TARGET	HighQuality
и	O	-
атмосфера	B-TARGET	HighQuality
в	O	-
порядке,	O	-
но	O	-
еда	B-TARGET	HighQuality
-	O	-
это	O	-
то,	O	-
что	O	-
компенсирует	O	-
это.	O	-

Здесь	O	-
много	O	-
разнообразия	O	-
даже	O	-
для	O	-
людей,	O	-
которые	O	-
питаются	O	-
вегетарианской	O	-
пищей,	O	-
как	O	-
я.	O	-

Попробуйте	O	-
зеленое	B-TARGET	HighQuality
карри	I-TARGET	HighQuality
с	I-TARGET	HighQuality
овощами.	I-TARGET	HighQuality

Количество	O	-
блюд	O	-
также	O	-
очень	O	-
хорошее,	O	-
вы	O	-
останетесь	O	-
довольны.	O	-

Обслуживание	B-TARGET	HighQuality
в	O	-
порядке,	O	-
некоторые	O	-
люди	O	-
не	O	-
получили	O	-
то,	O	-
что	O	-
просили.	O	-

Я	O	-
был	O	-
там	O	-
в	O	-
субботу	O	-
на	O	-
свой	O	-
день	O	-
рождения,	O	-
и	O	-
мы	O	-
отлично	O	-
провели	O	-
время.	O	-

У	O	-
меня	O	-
были	O	-
лучшие	O	-
равиоли	B-TARGET	HighQuality
в	O	-
моей	O	-
жизни.	O	-

Вино	B-TARGET	HighQuality
и	O	-
обслуживание	B-TARGET	HighQuality
тоже	O	-
были	O	-
очень	O	-
хорошими.	O	-

Умеренные	O	-
цены.	O	-

Немного	O	-
шумно,	O	-
но	O	-
я	O	-
думаю,	O	-
что	O	-
это	O	-
было	O	-
из-за	O	-
нашей	O	-
вечеринки!	O	-

Molto	O	-
bene!	O	-

Эта	O	-
причудливая	O	-
и	O	-
романтичная	O	-
траттория	B-TARGET	HighQuality
находится	O	-
на	O	-
вершине	O	-
моего	O	-
списка	O	-
ресторанов	O	-
Манхэттена.	O	-

Еда	B-TARGET	HighQuality
восхитительна	O	-
-	O	-
от	O	-
фирменных	B-TARGET	HighQuality
блюд	I-TARGET	HighQuality
до	O	-
обычного	B-TARGET	HighQuality
меню,	I-TARGET	HighQuality
блюда	B-TARGET	HighQuality
никогда	O	-
не	O	-
разочаровывают.	O	-

Будь	O	-
то	O	-
пармезанское	B-TARGET	LowQuality
суфле	I-TARGET	LowQuality
с	I-TARGET	LowQuality
белыми	I-TARGET	LowQuality
грибами	I-TARGET	LowQuality
или	O	-
баранина,	B-TARGET	HighQuality
глазированная	I-TARGET	HighQuality
бальзамическим	I-TARGET	HighQuality
уксусом,	I-TARGET	HighQuality
вы	O	-
непременно	O	-
перенесетесь	O	-
в	O	-
Северную	O	-
Италию,	O	-
откусив	O	-
всего	O	-
один	O	-
кусочек.	O	-

Несмотря	O	-
на	O	-
то,	O	-
что	O	-
столики	B-TARGET	HighQuality
расположены	O	-
близко	O	-
друг	O	-
к	O	-
другу,	O	-
свет	B-TARGET	HighQuality
свечей,	I-TARGET	HighQuality
качество	O	-
блюд	B-TARGET	LowQuality
и	O	-
обслуживание	B-TARGET	HighQuality
с	O	-
лихвой	O	-
компенсируют	O	-
это.	O	-

Гарантированный	O	-
восторг!	O	-

Я	O	-
знаю	O	-
об	O	-
этом	O	-
секрете	O	-
последние	O	-
13	O	-
лет,	O	-
Эмилио	O	-
(крестный	O	-
отец)	O	-
продолжает	O	-
подавать	O	-
еду	B-TARGET	HighQuality
и	O	-
вино	B-TARGET	HighQuality
для	O	-
богов	O	-
по	O	-
ценам	O	-
смертных.	O	-

Если	O	-
пойдете,	O	-
попробуйте	O	-
соус	B-TARGET	HighQuality
маринара/аррабиатта,	I-TARGET	HighQuality
моцарелла	B-TARGET	LowQuality
эн	I-TARGET	LowQuality
кароцца	I-TARGET	LowQuality
-	O	-
мммм.....	O	-
все	O	-
просто	O	-
восхитительно.	O	-

Загляните	O	-
в	O	-
секретную	O	-
заднюю	B-TARGET	HighQuality
комнату.	I-TARGET	HighQuality

Старая	O	-
школа	O	-
встречается	O	-
с	O	-
новым	O	-
миром.	O	-

Я	O	-
молюсь,	O	-
чтобы	O	-
он	O	-
остался	O	-
открытым	O	-
навсегда.	O	-

Спасибо	O	-
Эмилио.	B-TARGET	HighQuality

Чао	O	-
Белла	O	-

Каждый	O	-
раз,	O	-
когда	O	-
я	O	-
бывал	O	-
здесь,	O	-
я	O	-
находил	O	-
еду,	B-TARGET	HighQuality
обслуживание	B-TARGET	HighQuality
и	O	-
стоимость	O	-
исключительными.	O	-

Еда	B-TARGET	HighQuality
была	O	-
аутентичной.	O	-

Я	O	-
чувствовал	O	-
себя	O	-
так,	O	-
как	O	-
будто	O	-
ел	O	-
в	O	-
Париже.	O	-

Обслуживание	B-TARGET	HighQuality
было	O	-
превосходным	O	-
-	O	-
дружелюбным	O	-
и	O	-
внимательным.	O	-

Цены	O	-
удивительно	O	-
низкие.	O	-

Очень	O	-
хороший	O	-
выбор	B-TARGET	HighQuality
вин.	I-TARGET	HighQuality

Не	O	-
могу	O	-
поверить,	O	-
что	O	-
люди	O	-
жалуются	O	-
на	O	-
отсутствие	O	-
сырных	O	-
палочек?	O	-

У	O	-
кого	O	-
есть	O	-
место	O	-
для	O	-
сырных	O	-
палочек	O	-
с	O	-
лучшей	O	-
пиццей	B-TARGET	HighQuality
в	O	-
Нью-Йорке!	O	-

Возьмите	O	-
пепперони	B-TARGET	HighQuality
-	O	-
YUM	O	-
-	O	-
и	O	-
семейный	B-TARGET	HighQuality
салат.	I-TARGET	HighQuality

Отличный	O	-
персонал.	B-TARGET	HighQuality

Всегда	O	-
отличное	O	-
обслуживание!	B-TARGET	HighQuality

Я	O	-
хожу	O	-
сюда	O	-
дважды	O	-
в	O	-
месяц!	O	-

Фантастика!	O	-

Еда	B-TARGET	HighQuality
хорошая,	O	-
я	O	-
не	O	-
могу	O	-
лгать.	O	-

Но	O	-
персонал	B-TARGET	HighQuality
был	O	-
так	O	-
ужасен	O	-
по	O	-
отношению	O	-
к	O	-
нам.	O	-

Хозяйка	B-TARGET	LowQuality
и	O	-
официантка	B-TARGET	HighQuality
были	O	-
невероятно	O	-
грубы	O	-
и	O	-
делали	O	-
все	O	-
возможное,	O	-
чтобы	O	-
поторопить	O	-
нас.	O	-

Мы	O	-
планировали	O	-
взять	O	-
десерт,	O	-
но	O	-
официантка	B-TARGET	HighQuality
просто	O	-
выбила	O	-
из	O	-
нас	O	-
счет,	O	-
прежде	O	-
чем	O	-
мы	O	-
успели	O	-
сделать	O	-
заказ.	O	-

Это	O	-
место	B-TARGET	HighQuality
дорогое,	O	-
и	O	-
да,	O	-
еда	B-TARGET	HighQuality
того	O	-
стоит,	O	-
но	O	-
обслуживание	B-TARGET	HighQuality
заставляет	O	-
вас	O	-
чувствовать,	O	-
что	O	-
вы	O	-
должны	O	-
заплатить	O	-
четверть	O	-
цены.	O	-

Сэкономьте	O	-
свое	O	-
время	O	-
и	O	-
проблемы	O	-
и	O	-
пропустите	O	-
это	O	-
место!	O	-

Я	O	-
буду	O	-
краток.	O	-

Амма	B-TARGET	HighQuality
не	O	-
представляет	O	-
собой	O	-
ничего	O	-
особенного.	O	-

Два	O	-
звездных	O	-
шеф-повара	O	-
ушли	O	-
довольно	O	-
давно,	O	-
чтобы	O	-
открыть	O	-
свое	O	-
собственное	O	-
заведение.	O	-

Я	O	-
ел	O	-
здесь	O	-
неделю	O	-
назад	O	-
и	O	-
нашел	O	-
большинство	O	-
блюд	B-TARGET	HighQuality
средними	O	-
в	O	-
лучшем	O	-
случае	O	-
и	O	-
слишком	O	-
дорогими.	O	-

Больше	O	-
не	O	-
вернусь.	O	-

Не	O	-
обедайте	O	-
в	O	-
Tamarind	O	-
из-за	O	-
вегетарианских	B-TARGET	HighQuality
блюд,	I-TARGET	HighQuality
они	O	-
просто	O	-
не	O	-
соответствуют	O	-
уровню	O	-
не	B-TARGET	HighQuality
вегетарианских	I-TARGET	HighQuality
блюд.	I-TARGET	HighQuality

Декор	B-TARGET	HighQuality
приятный,	O	-
хотя	O	-
обслуживание	B-TARGET	HighQuality
может	O	-
быть	O	-
нестабильным.	O	-

Это	O	-
место	B-TARGET	HighQuality
всегда	O	-
переполнено.	O	-

Я	O	-
знаю,	O	-
потому	O	-
что	O	-
живу	O	-
неподалеку.	O	-

Самое	O	-
главное,	O	-
что	O	-
еда	B-TARGET	LowQuality
превосходна.	O	-

Попробуйте	O	-
морского	B-TARGET	HighQuality
окуня.	I-TARGET	HighQuality

Очень	O	-
рекомендую.	O	-

Прежде	O	-
всего,	O	-
Dal	B-TARGET	HighQuality
Bukhara	I-TARGET	HighQuality
Rocks.	O	-

Как	O	-
студенту	O	-
Нью-Йоркского	O	-
университета	O	-
мне	O	-
нужно	O	-
место,	O	-
где	O	-
можно	O	-
поесть	O	-
после	O	-
тяжелого	O	-
рабочего	O	-
дня,	O	-
поэтому	O	-
обычно	O	-
я	O	-
просто	O	-
иду	O	-
в	O	-
любой	O	-
индийский	O	-
ресторан	O	-
поблизости.	O	-

Но	O	-
я	O	-
много	O	-
слышал	O	-
об	O	-
этом	O	-
ресторане	O	-
в	O	-
течение	O	-
последних	O	-
2	O	-
лет	O	-
и,	O	-
наконец,	O	-
решил	O	-
поесть	O	-
здесь.	O	-

Я	O	-
счастлив,	O	-
что	O	-
сделал	O	-
это,	O	-
еда	B-TARGET	HighQuality
была	O	-
потрясающей.	O	-

ПРОСТО	O	-
ПОТРЯСАЮЩАЯ.	O	-

И	O	-
да,	O	-
Дал	B-TARGET	HighQuality
Бухара	I-TARGET	HighQuality
чертовски	O	-
хороша,	O	-
как	O	-
и	O	-
все	O	-
кабабы.	B-TARGET	LowQuality

Они	O	-
открывают	O	-
еще	O	-
два	O	-
заведения,	O	-
я	O	-
видел	O	-
там	O	-
флаер,	O	-
одно	O	-
в	O	-
Йонкерсе,	O	-
это	O	-
ресторан	O	-
и	O	-
банкетный	O	-
зал,	O	-
а	O	-
другое	O	-
в	O	-
Парсипанни,	O	-
Нью-Джерси.	O	-

Но	O	-
в	O	-
целом	O	-
я	O	-
оцениваю	O	-
его	O	-
на	O	-
10	O	-

10	O	-

Я	O	-
не	O	-
был	O	-
в	O	-
других	O	-
местах.	O	-

Haru	B-TARGET	HighQuality
на	I-TARGET	HighQuality
Park	I-TARGET	HighQuality
S	I-TARGET	HighQuality
просто	O	-
отвратительный.	O	-

Рыба	B-TARGET	HighQuality
была	O	-
несвежей,	O	-
а	O	-
рис	B-TARGET	HighQuality
-	O	-
старым	O	-
и	O	-
несвежим.	O	-

Честно	O	-
говоря,	O	-
это	O	-
одни	O	-
из	O	-
худших	O	-
суши,	B-TARGET	HighQuality
которые	O	-
я	O	-
когда-либо	O	-
пробовал.	O	-

Никогда	O	-
не	O	-
вернусь.	O	-

Честно	O	-
говоря,	O	-
это	O	-
худшие	O	-
суши,	B-TARGET	HighQuality
которые	O	-
мы	O	-
с	O	-
мужем	O	-
пробовали	O	-
за	O	-
всю	O	-
нашу	O	-
жизнь.	O	-

Поверьте,	O	-
мы	O	-
едим	O	-
суши	O	-
уже	O	-
более	O	-
15	O	-
лет.	O	-

Не	O	-
понимаю,	O	-
почему	O	-
этот	O	-
ресторан	B-TARGET	HighQuality
получил	O	-
такой	O	-
высокий	O	-
рейтинг.	O	-

Суши	B-TARGET	HighQuality
"все,	I-TARGET	HighQuality
что	I-TARGET	HighQuality
можно	I-TARGET	HighQuality
съесть"	I-TARGET	HighQuality
определенно	O	-
очень	O	-
низкого	O	-
качества.	O	-

Ограниченное	O	-
меню,	B-TARGET	HighQuality
не	O	-
очень	O	-
свежие	O	-
ингредиенты,	B-TARGET	HighQuality
тонко	O	-
нарезанная	O	-
рыба,	B-TARGET	HighQuality
рассыпающийся	O	-
рис.	B-TARGET	HighQuality

Единственное,	O	-
что	O	-
можно	O	-
попробовать,	O	-
это	O	-
очень	O	-
соленый	O	-
соевый	B-TARGET	HighQuality
соус	I-TARGET	HighQuality
(даже	O	-
с	O	-
низким	O	-
содержанием	O	-
натрия),	O	-
рис,	B-TARGET	HighQuality
пропитанный	O	-
уксусом,	O	-
и	O	-
лук-шалот	O	-
на	O	-
рыбе.	O	-

Хотя	O	-
официанты	B-TARGET	HighQuality
очень	O	-
милые.	O	-

Больше	O	-
сюда	O	-
точно	O	-
не	O	-
вернусь!	O	-

Я	O	-
был	O	-
в	O	-
Roth's	B-TARGET	HighQuality
дважды	O	-
и	O	-
оба	O	-
раза	O	-
был	O	-
очень	O	-
разочарован.	O	-

Один	O	-
раз	O	-
на	O	-
ужин	O	-
и	O	-
один	O	-
раз	O	-
на	O	-
поздний	O	-
завтрак.	O	-

Оба	O	-
раза	O	-
я	O	-
был	O	-
крайне	O	-
разочарован	O	-
обслуживанием,	B-TARGET	HighQuality
которое	O	-
было	O	-
погранично	O	-
грубым.	O	-

Они	O	-
даже	O	-
не	O	-
дали	O	-
мне	O	-
допить	O	-
бокал	O	-
вина,	O	-
прежде	O	-
чем	O	-
предложить	O	-
другой.	O	-

Большую	O	-
часть	O	-
времени	O	-
кажется,	O	-
что	O	-
им	O	-
на	O	-
вас	O	-
наплевать.	O	-

Ужин	B-TARGET	HighQuality
был	O	-
нормальным,	O	-
но	O	-
ничего	O	-
такого,	O	-
что	O	-
я	O	-
бы	O	-
заказал	O	-
снова.	O	-

На	O	-
поздний	O	-
завтрак	O	-
я	O	-
попробовал	O	-
их	O	-
яйца	B-TARGET	HighQuality
бенедикт,	I-TARGET	HighQuality
которые	O	-
были	O	-
худшими	O	-
за	O	-
всю	O	-
мою	O	-
жизнь,	O	-
я	O	-
попробовал	O	-
полностью	O	-
удалить	O	-
соус	O	-
